DOY,hour,QmMed,QvMed,QbMed,AHFMed,QmMean,QvMean,QbMean,AHFMean
352,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
352,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
352,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
352,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
352,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
352,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
352,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
352,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
352,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
352,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
352,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
352,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
352,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
352,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
352,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
352,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
352,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
352,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
352,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
352,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
352,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
353,0,2.904,0.094,39.251,42.25,2.409,0.078,32.561,35.048
353,1,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
353,2,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
353,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
353,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
353,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
353,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
353,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
353,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
353,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
353,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
353,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
353,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
353,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
353,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
353,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
353,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
353,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
353,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
353,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
353,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
353,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
353,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
353,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
354,0,2.904,0.094,39.251,42.25,2.409,0.078,32.561,35.048
354,1,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
354,2,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
354,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
354,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
354,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
354,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
354,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
354,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
354,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
354,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
354,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
354,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
354,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
354,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
354,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
354,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
354,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
354,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
354,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
354,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
354,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
354,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
354,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
355,0,2.904,0.094,39.251,42.25,2.409,0.078,32.561,35.048
355,1,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
355,2,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
355,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
355,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
355,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
355,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
355,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
355,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
355,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
355,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
355,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
355,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
355,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
355,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
355,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
355,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
355,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
355,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
355,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
355,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
355,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
355,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
355,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
356,0,2.904,0.094,39.251,42.25,2.409,0.078,32.561,35.048
356,1,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
356,2,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
356,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
356,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
356,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
356,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
356,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
356,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
356,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
356,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
356,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
356,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
356,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
356,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
356,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
356,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
356,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
356,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
356,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
356,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
356,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
356,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
356,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
357,0,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
357,1,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
357,2,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
357,3,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
357,4,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
357,5,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
357,6,4.841,0.225,47.102,52.168,4.016,0.187,39.073,43.275
357,7,6.777,0.3,62.802,69.88,5.622,0.249,52.097,57.968
357,8,6.777,0.376,78.503,85.655,5.622,0.312,65.122,71.055
357,9,6.777,0.451,94.203,101.431,5.622,0.374,78.146,84.142
357,10,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
357,11,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
357,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
357,13,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
357,14,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
357,15,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
357,16,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
357,17,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
357,18,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
357,19,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
357,20,6.777,0.413,86.353,93.543,5.622,0.343,71.634,77.598
357,21,6.777,0.338,70.653,77.768,5.622,0.28,58.609,64.512
357,22,4.841,0.263,54.952,60.056,4.016,0.218,45.585,49.819
357,23,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
358,0,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
358,1,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
358,2,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
358,3,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
358,4,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
358,5,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
358,6,4.841,0.225,47.102,52.168,4.016,0.187,39.073,43.275
358,7,6.777,0.3,62.802,69.88,5.622,0.249,52.097,57.968
358,8,6.777,0.376,78.503,85.655,5.622,0.312,65.122,71.055
358,9,6.777,0.451,94.203,101.431,5.622,0.374,78.146,84.142
358,10,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
358,11,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
358,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
358,13,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
358,14,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
358,15,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
358,16,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
358,17,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
358,18,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
358,19,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
358,20,6.777,0.413,86.353,93.543,5.622,0.343,71.634,77.598
358,21,6.777,0.338,70.653,77.768,5.622,0.28,58.609,64.512
358,22,4.841,0.263,54.952,60.056,4.016,0.218,45.585,49.819
358,23,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
359,0,2.904,0.094,39.251,42.25,2.409,0.078,32.561,35.048
359,1,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
359,2,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
359,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
359,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
359,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
359,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
359,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
359,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
359,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
359,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
359,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
359,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
359,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
359,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
359,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
359,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
359,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
359,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
359,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
359,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
359,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
359,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
359,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
360,0,2.904,0.094,39.251,42.25,2.409,0.078,32.561,35.048
360,1,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
360,2,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
360,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
360,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
360,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
360,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
360,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
360,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
360,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
360,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
360,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
360,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
360,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
360,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
360,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
360,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
360,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
360,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
360,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
360,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
360,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
360,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
360,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
361,0,2.904,0.094,39.251,42.25,2.409,0.078,32.561,35.048
361,1,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
361,2,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
361,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
361,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
361,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
361,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
361,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
361,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
361,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
361,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
361,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
361,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
361,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
361,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
361,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
361,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
361,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
361,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
361,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
361,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
361,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
361,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
361,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
362,0,2.904,0.094,39.251,42.25,2.409,0.078,32.561,35.048
362,1,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
362,2,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
362,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
362,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
362,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
362,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
362,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
362,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
362,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
362,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
362,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
362,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
362,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
362,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
362,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
362,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
362,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
362,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
362,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
362,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
362,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
362,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
362,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
363,0,2.904,0.094,39.251,42.25,2.409,0.078,32.561,35.048
363,1,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
363,2,2.904,0.047,31.401,34.353,2.409,0.039,26.049,28.497
363,3,2.904,0.094,23.551,26.549,2.409,0.078,19.536,22.024
363,4,2.904,0.235,23.551,26.69,2.409,0.195,19.536,22.141
363,5,2.904,0.376,31.401,34.681,2.409,0.312,26.049,28.77
363,6,4.841,0.469,47.102,52.412,4.016,0.389,39.073,43.478
363,7,6.777,0.61,62.802,70.19,5.622,0.506,52.097,58.225
363,8,6.777,0.798,78.503,86.078,5.622,0.662,65.122,71.405
363,9,6.777,0.704,94.203,101.685,5.622,0.584,78.146,84.352
363,10,6.777,0.657,102.054,109.488,5.622,0.545,84.658,90.825
363,11,6.777,0.61,109.904,117.291,5.622,0.506,91.17,97.298
363,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
363,13,6.777,0.516,125.605,132.898,5.622,0.428,104.195,110.245
363,14,6.777,0.563,125.605,132.945,5.622,0.467,104.195,110.284
363,15,6.777,0.61,125.605,132.992,5.622,0.506,104.195,110.323
363,16,6.777,0.657,125.605,133.039,5.622,0.545,104.195,110.362
363,17,6.777,0.751,125.605,133.133,5.622,0.623,104.195,110.439
363,18,6.777,0.845,109.904,117.526,5.622,0.701,91.17,97.493
363,19,6.777,0.751,102.054,109.582,5.622,0.623,84.658,90.903
363,20,6.777,0.563,86.353,93.694,5.622,0.467,71.634,77.723
363,21,6.777,0.329,70.653,77.758,5.622,0.273,58.609,64.504
363,22,4.841,0.235,54.952,60.027,4.016,0.195,45.585,49.795
363,23,2.904,0.141,39.251,42.297,2.409,0.117,32.561,35.087
364,0,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
364,1,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
364,2,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
364,3,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
364,4,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
364,5,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
364,6,4.841,0.225,47.102,52.168,4.016,0.187,39.073,43.275
364,7,6.777,0.3,62.802,69.88,5.622,0.249,52.097,57.968
364,8,6.777,0.376,78.503,85.655,5.622,0.312,65.122,71.055
364,9,6.777,0.451,94.203,101.431,5.622,0.374,78.146,84.142
364,10,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
364,11,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
364,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
364,13,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
364,14,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
364,15,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
364,16,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
364,17,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
364,18,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
364,19,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
364,20,6.777,0.413,86.353,93.543,5.622,0.343,71.634,77.598
364,21,6.777,0.338,70.653,77.768,5.622,0.28,58.609,64.512
364,22,4.841,0.263,54.952,60.056,4.016,0.218,45.585,49.819
364,23,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
365,0,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
365,1,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
365,2,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
365,3,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
365,4,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
365,5,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
365,6,4.841,0.225,47.102,52.168,4.016,0.187,39.073,43.275
365,7,6.777,0.3,62.802,69.88,5.622,0.249,52.097,57.968
365,8,6.777,0.376,78.503,85.655,5.622,0.312,65.122,71.055
365,9,6.777,0.451,94.203,101.431,5.622,0.374,78.146,84.142
365,10,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
365,11,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
365,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
365,13,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
365,14,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
365,15,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
365,16,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
365,17,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
365,18,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
365,19,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
365,20,6.777,0.413,86.353,93.543,5.622,0.343,71.634,77.598
365,21,6.777,0.338,70.653,77.768,5.622,0.28,58.609,64.512
365,22,4.841,0.263,54.952,60.056,4.016,0.218,45.585,49.819
365,23,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
366,0,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
366,1,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
366,2,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
366,3,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
366,4,2.904,0.113,23.551,26.568,2.409,0.093,19.536,22.039
366,5,2.904,0.15,31.401,34.456,2.409,0.125,26.049,28.583
366,6,4.841,0.225,47.102,52.168,4.016,0.187,39.073,43.275
366,7,6.777,0.3,62.802,69.88,5.622,0.249,52.097,57.968
366,8,6.777,0.376,78.503,85.655,5.622,0.312,65.122,71.055
366,9,6.777,0.451,94.203,101.431,5.622,0.374,78.146,84.142
366,10,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
366,11,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
366,12,6.777,0.563,117.754,125.095,5.622,0.467,97.682,103.772
366,13,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
366,14,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
366,15,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
366,16,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
366,17,6.777,0.601,125.605,132.983,5.622,0.498,104.195,110.315
366,18,6.777,0.526,109.904,117.207,5.622,0.436,91.17,97.228
366,19,6.777,0.488,102.054,109.319,5.622,0.405,84.658,90.685
366,20,6.777,0.413,86.353,93.543,5.622,0.343,71.634,77.598
366,21,6.777,0.338,70.653,77.768,5.622,0.28,58.609,64.512
366,22,4.841,0.263,54.952,60.056,4.016,0.218,45.585,49.819
366,23,2.904,0.188,39.251,42.344,2.409,0.156,32.561,35.126
1,0,2.904,0.188,41.776,44.868,2.409,0.156,34.655,37.22
1,1,2.904,0.15,33.42,36.475,2.409,0.125,27.724,30.258
1,2,2.904,0.15,33.42,36.475,2.409,0.125,27.724,30.258
1,3,2.904,0.113,25.065,28.082,2.409,0.093,20.793,23.296
1,4,2.904,0.113,25.065,28.082,2.409,0.093,20.793,23.296
1,5,2.904,0.15,33.42,36.475,2.409,0.125,27.724,30.258
1,6,4.841,0.225,50.131,55.197,4.016,0.187,41.586,45.788
1,7,6.777,0.3,66.841,73.918,5.622,0.249,55.448,61.319
1,8,6.777,0.376,83.551,90.704,5.622,0.312,69.309,75.243
1,9,6.777,0.451,100.261,107.489,5.622,0.374,83.171,89.167
1,10,6.777,0.488,108.617,115.882,5.622,0.405,90.102,96.129
1,11,6.777,0.526,116.972,124.274,5.622,0.436,97.033,103.091
